1345898382624059397,1267137020469510145,2021-01-04T01:02:34.000Z,in,RT @hanifjamals: Boleh tak pergi kerja tapi takpayah mandi. Sejuk sampai ke nucleus sel tulang ni.,0,169,0,0
1345898382645051393,1308256496451375105,2021-01-04T01:02:34.000Z,ko,RT @SD_dora2: 1밗2잀 ㅅl청률 12.4% 동ㅅl간대 1위분당 최고 ㅅl청률 18.6% 🎉🎉🎉 https://t.co/hxZaA56Fz8,0,8,0,0
1345898382649225216,1074948191420788737,2021-01-04T01:02:34.000Z,th,RT @PS_taetae: ถ้าไม่มองว่าน้องชอบเมื่อยนะ จองกุกก็เหมือนรู้จุดอ่อนน้องแทอ่ะ ว่าทำตรงไหนน้องจะเคลิ้ม 5555555 https://t.co/62DPlDFWYD,0,2,0,0
1345898382657613824,1458029870,2021-01-04T01:02:34.000Z,en,RT @gunfingas: THC entering my body https://t.co/SwXq3TsO9n,0,20727,0,0
1345898382628274176,1298844680684093443,2021-01-04T01:02:34.000Z,und,RT @AhmedFlo5: Ria https://t.co/WNkLinVmZP,0,1,0,0
1345898382657605633,951767257473998850,2021-01-04T01:02:34.000Z,ja,本日お約束の方発送いたしました。後ほど個別にご連絡させて頂きます。,0,0,0,0
1345898382653489152,2253427434,2021-01-04T01:02:34.000Z,ja,10時です！大体のゲーセンはこの時間に開きますね♪わたしも幽々子様のご飯を作ったら行こっと♪,0,0,0,0
1345898382645071872,256791076,2021-01-04T01:02:34.000Z,en,@chiefsdaily15 This was his game to show out! Such a bummer!,0,0,0,0
1345898382645108736,1124237968980340736,2021-01-04T01:02:34.000Z,ja,@NotNether_ 絵？,0,0,0,0
1345898382645108738,97077354,2021-01-04T01:02:34.000Z,ja,箱根駅伝}]},0,3003,0,0
1345898382661828609,150165941,2021-01-04T01:02:34.000Z,en,@thericaricaric Alright,0,0,0,0
1345898382657667072,895828248721989632,2021-01-04T01:02:34.000Z,en,RT @GlblCtzn: Who are some women leaders you look up to?https://t.co/MDDfb5numY,0,1,0,0
1345898382661832706,1453040372,2021-01-04T01:02:34.000Z,ja,どうすればいいのかなぁ。,0,0,0,0
1345898382628249600,1268558478563409920,2021-01-04T01:02:34.000Z,en,Hallyu Awards}]},0,17,0,0
1345898382657634304,1091830207021903872,2021-01-04T01:02:34.000Z,ja,野薔薇},0,5,0,0
1345898382657683461,1569324392,2021-01-04T01:02:34.000Z,ja,RT @TBS_SuperSoccer: 【スパサカお正月プレゼント🎁㉔】1月1日から3日にかけて計24個のプレゼント🎁24個目は#横浜FC#中村俊輔サイン入りユニフォーム👕🔹応募方法🔹#スパサカ Twitterを✅フォロー&amp;✅RT1/5〆当選はDM📨…,0,6883,0,0
1345898382632448001,1342462128599433216,2021-01-04T01:02:34.000Z,ko,RT @gay_q_ceo: 어느날 매국노를 만났다 :)이 친구는 본인이 한국인이라는게 싫은가봐요 끄읍끆 https://t.co/DeWzLrHIqe,0,54,0,0
1345898382632517640,1277910395898994693,2021-01-04T01:02:34.000Z,en,vpn}]},0,11980,0,0
1345898382636716032,1095305784592785408,2021-01-04T01:02:34.000Z,en,Infinity War}]},0,991,0,0
1345898386822729728,861289935617306624,2021-01-04T01:02:35.000Z,pt,qual a graça de ficar enviando minhas fotos?????????????,0,0,0,0
1345898386818551811,1338597598568050708,2021-01-04T01:02:35.000Z,pt,@thumbs_animes eu já vi ele então meio que foda-se,0,0,0,0
1345898386856275968,1330359676320571394,2021-01-04T01:02:35.000Z,pt,@houisnzl Então LKKK,0,0,0,0
1345898386843705345,2636359018,2021-01-04T01:02:35.000Z,es,Pemón}]},0,95,0,0
1345898386835304454,1331706329346486274,2021-01-04T01:02:35.000Z,en,(i'm a twt senior citizen 25+),0,0,0,0
1345898386835337217,1007371126618673159,2021-01-04T01:02:35.000Z,es,RT @sexentreparejas: Ya queremos que pase la cuarentena,0,4,0,0
1345898386847883264,65019636,2021-01-04T01:02:35.000Z,en,Georgia}]},0,0,0,0
1345898386839494658,1139480692004466689,2021-01-04T01:02:35.000Z,pt,RT @Mlk_Boleiiro: 2021 vai ser meu ano kkkkkkk https://t.co/DxGQFTzLYL,0,17804,0,0
1345898386852098049,1120455672708120576,2021-01-04T01:02:35.000Z,ar,@JaserRM عشان امي لا تدوس,0,0,0,0
1345898386826944513,1296827555354488832,2021-01-04T01:02:35.000Z,en,RT @woongstars: hi hyunjin                                     hi xionand bangchan              and hwanwoongfrom stray kids…,0,596,0,0
1345898386851909632,1325611597155328001,2021-01-04T01:02:35.000Z,tl,Kundi ang Iyong kautusan ay naging aking kaaliwan 🤟😍🤟Awit 119:91#TUTLivePodcast#TheUnheardTruth,0,0,0,0
1345898386839502849,3393013192,2021-01-04T01:02:35.000Z,und,@TimEdwardsZero4 @tedcruz,0,0,0,0
1345898386847911937,4239199640,2021-01-04T01:02:35.000Z,en,RT @Afro_Avenue: @lilithxrmx @caradefuchii @Masehammer @COSAntiFascists If you want more than talk I invite you to see some of our work in…,0,6,0,0
1345898386839494656,1288131128491114497,2021-01-04T01:02:35.000Z,en,RT @sugadboy: 🗳️ I choose @BTS_twt @bts_bighit for the Best Male English Voice in #GaanaUsersChoiceIcons Awards.,0,72,0,0
1345898386831142913,719072526,2021-01-04T01:02:35.000Z,en,@drunkcynic @MAJTOURE .@drunkcynic #Firefly is such a cool,0,0,0,0
1345898386839388161,2493734239,2021-01-04T01:02:35.000Z,in,@rojearnn sedi banget aku,0,0,0,0
1345898386826924036,1064275097102495744,2021-01-04T01:02:35.000Z,en,playstation}]},0,0,0,0
1345898386843643909,1021788326188208128,2021-01-04T01:02:35.000Z,en,RT @dailycupofjooo: Former foster youth who age out of the system are at risk for a whole host of negative outcomes including homelessness.…,0,1974,0,0
1345898386831126528,1345628907781951488,2021-01-04T01:02:35.000Z,en,@RobAnderson2018 When you huff paint,0,0,0,0
1345898386826928131,967498061269348352,2021-01-04T01:02:35.000Z,en,TRUMP},0,21,0,0
1345898386856112128,45097639,2021-01-04T01:02:35.000Z,en,Nazi}]},0,0,0,0
1345898386835308547,570262040,2021-01-04T01:02:35.000Z,ht,RT @lbogoosmalmok: HHHHHHHHHHHHHHHHHHHHH hm9oh hado li fih,0,1,0,0
1345898386826829826,1226371984264552449,2021-01-04T01:02:35.000Z,in,@notjeoun Pantesan kirain gua idol gitu twt nya rame,0,0,0,0
1345898386856181760,510210579,2021-01-04T01:02:35.000Z,en,@MrLix @TwoTonTedSez Never in on this deck lixer. Good game in prospect,0,0,0,0
1345898386839355392,1283006895238770688,2021-01-04T01:02:35.000Z,en,Not Shy}]},0,350,0,0
1345898386839330817,63110426,2021-01-04T01:02:35.000Z,ja,神戸新聞}]},0,1,0,0
1345898386818387968,1228564628810031105,2021-01-04T01:02:35.000Z,in,RT @t4wonnd4s: @Jobrik2 @prilcila @b3doel_ @AyahZain2 @Penyair_Berdiri @LopesKetan @DSutiyanti @Indonesiastyle_ @cahkebumen @dianafithras @…,0,1,0,0
1345898386847801346,872820221593047040,2021-01-04T01:02:35.000Z,en,CNN},0,950,0,0
1345898386835132417,57871450,2021-01-04T01:02:35.000Z,en,RT @GrogsGamut: There’s no hiding from this one. Incredible,0,26,0,0
1345898386835132416,255409957,2021-01-04T01:02:35.000Z,ko,@jojo4630 사모님 늦어 죄송합니다 💦 https://t.co/CZUHnxjxY5,0,0,0,0
1345898386822582273,947324207960023040,2021-01-04T01:02:35.000Z,und,@emobaeks https://t.co/NBYC7mESnG,0,0,0,0
1345898386843705344,561669474,2021-01-04T01:02:35.000Z,ja,@kdOTIZctrdGZpRw さんご参加ありがとうございます！1月18日（月）10:00まで毎日応募できますよ～！#スーパードライ史上最高のうまさ #ビールがうまいこの瞬間がたまらないhttps://t.co/XOX0kI2jPJ↓結果はこちら😀😀😀😀 https://t.co/LAkP1zxcBR,0,0,0,0
1345898386839404549,219130716,2021-01-04T01:02:35.000Z,ja,#垢交換 出)バイク垢とクラシック垢の2垢求)1垢 武器豊富の金車両ある垢即決 マクラーレン 旗艦 販売の場合3500円から✨気になった方は@L16951のDMへお願いします！先送り基本❌ 仲介⭕ #荒野行動アカウント交換 #荒野行動 #荒野行動データ交換 #わらしべ#マクラーレン #ラフェラーリ https://t.co/T30w9QqTuY,0,0,0,0
1345898391029637125,1537125942,2021-01-04T01:02:36.000Z,pt,o foda eh q ele tb transa de meia.....,0,0,0,0
1345898391017050112,1191029044118204416,2021-01-04T01:02:36.000Z,ja,@tamayura_______ 育毛剤使うか←あー無理尊い···欲を云うと全身タイツ着て欲しい()世界的に有名だもんね✧︎ 機会があれば原作も読んでみようかなw,0,0,0,0
1345898391037992968,887769644228128768,2021-01-04T01:02:36.000Z,es,cual es mi color?? @bot_de_colores,0,0,0,0
1345898391012847618,3102329716,2021-01-04T01:02:36.000Z,fr,RT @ThugValere: Dormir c’est vraiment ma passion mais la nuit j’arrive jamais,0,808,0,0
1345898391025414146,1297895842469351426,2021-01-04T01:02:36.000Z,und,@feIixminovio si 🤣🤣🤣🤣,0,0,0,0
1345898391017037827,1279462825631592448,2021-01-04T01:02:36.000Z,en,does your heart ever just go          ♡    ♡       ♡    ♡      ♡             ♡            ♡      ♡         I  miss         ♡       ♡        zayn          ♡           ♡                  ♡                        ♡        ♡                      ♡,0,0,0,3
1345898391021228038,801013514,2021-01-04T01:02:36.000Z,und,RT @vampirofantasma: https://t.co/UrCiQYbzch,0,1327,0,0
1345898391025442816,1241958275970727936,2021-01-04T01:02:36.000Z,en,RT @wohcuIt: no because adoption is such a long and complicated process.....like why even do it if you are just going to mistreat your chil…,0,1039,0,0
